# EPA eGRID2023 Revision 2 PLNT23 extract. 17 USC 105.
# Official plant population, all 27 eGRID subregions.
# Columns: orispl, subregion, net_gen_mwh (PLNGENAN), co2_tons (PLCO2AN).
# Blank PLCO2AN stored as 0 so zero-carbon plants stay in the denominator.
# Negative PLNGENAN kept (Rev 2 correction). Plants with blank PLNGENAN omitted.
# Source: egrid2023_data_rev2.xlsx PLNT23, released 2025-06-12.
orispl,subregion,net_gen_mwh,co2_tons
8906,NYCW,729811,537360.642
50006,NYCW,5644192,1926020.477
50427,NYCW,20413.001,6999.013
50882,NYCW,398707,207685.665
52091,NYCW,65.001,112.041
52168,NYCW,169043.09,0
54114,NYCW,423458,241829.158
54769,NYCW,105,40.965
54808,NYCW,74191,48444.028
54914,NYCW,2021873,646443.834
55243,NYCW,4902,4226.8
55375,NYCW,7998042,3453477.303
56196,NYCW,3404623,1413437.305
56964,NYCW,751774.002,436573.218
57185,NYCW,5200678,2167506.363
57789,NYCW,21392.001,6947.99
57798,NYCW,25363,8448
58507,NYCW,28717.001,16803.894
58647,NYCW,1534,0
61025,NYCW,3,4.491
61026,NYCW,125.999,289.986
61413,NYCW,50.001,51.937
61414,NYCW,19.002,17.718
61416,NYCW,263,133.112
61488,NYCW,42897,20400.232
61567,NYCW,142.999,178.432
61568,NYCW,12,6.778
61569,NYCW,35,68.109
62001,NYCW,30,22.296
62002,NYCW,27,43.445
62003,NYCW,13.001,20.906
62050,NYCW,32.001,7.675
62051,NYCW,6,9.146
62250,NYCW,170.998,110.816
62270,NYCW,102,51.528
62271,NYCW,64,32.095
62366,NYCW,19,21.396
62398,NYCW,34.003,25.63
62421,NYCW,26,15.925
62423,NYCW,45,81.577
62446,NYCW,8,7.676
62450,NYCW,6,6.778
62452,NYCW,14,8.166
62453,NYCW,61,22.702
62456,NYCW,11025,0
62576,NYCW,7824,0
62589,NYCW,55,18.62
62613,NYCW,2319,0
62614,NYCW,3836,0
62619,NYCW,18.998,11.938
62839,NYCW,-158,0
63236,NYCW,17780,11921.855
63291,NYCW,608,0
63544,NYCW,48,35.85
63647,NYCW,13417,0
63648,NYCW,7727,0
63649,NYCW,7311,0
63669,NYCW,36,58.662
63774,NYCW,768,0
64351,NYCW,460,0
64442,NYCW,710,0
64747,NYCW,43346,0
64748,NYCW,26668,0
64749,NYCW,28300,0
65201,NYCW,54967.999,0
65450,NYCW,1526,0
65647,NYCW,5143,0
65815,NYCW,1282,0
66150,NYCW,11717,0
66457,NYCW,40076,0
66460,NYCW,39529,0
67271,NYCW,1566,0
67275,NYCW,2788,0
67293,NYCW,526,0
2511,NYLI,1427809.001,941456.136
2512,NYLI,12201.001,11936.258
2514,NYLI,568,1814.6
2516,NYLI,2390172,1555544.702
2517,NYLI,355468,257123.157
2519,NYLI,-1,272.101
2520,NYLI,693,1271.899
2678,NYLI,20,24.826
2679,NYLI,24552.003,14645.849
2681,NYLI,13.999,9.146
2695,NYLI,24,165.806
7146,NYLI,13430,16886.894
7314,NYLI,399223,207504.694
7869,NYLI,154411.001,94767.759
7912,NYLI,35515.001,22904.018
8007,NYLI,15889,21849.6
10642,NYLI,499141,508130.371
50136,NYLI,6427,1923.094
50292,NYLI,594780,347026.912
50649,NYLI,118147,138648.088
50656,NYLI,194891,188617.163
51038,NYLI,54219,95947.407
54149,NYLI,288544,103250.139
55699,NYLI,62932,83158.45
55786,NYLI,97254.002,60418.822
55787,NYLI,13344,10642.983
55969,NYLI,16367,14140.644
56032,NYLI,54658,33757.621
56141,NYLI,55510,35525.039
56188,NYLI,81722,39506.929
56234,NYLI,2464329,989177.535
57589,NYLI,45636,0
58156,NYLI,0,0
58167,NYLI,3170.301,1016.116
58785,NYLI,671,0
58786,NYLI,2893,0
58787,NYLI,1578,0
58788,NYLI,958,0
58789,NYLI,1484,0
58790,NYLI,4873,0
59274,NYLI,7959,0
59275,NYLI,1603,0
59276,NYLI,15741,0
59880,NYLI,3401,0
59881,NYLI,3402,0
60045,NYLI,51030,0
60452,NYLI,4100,0
61376,NYLI,2555,0
61487,NYLI,13305,0
61899,NYLI,3531,0
61900,NYLI,2755,0
61902,NYLI,2123,0
62017,NYLI,30414,0
62447,NYLI,24.5,18.783
62572,NYLI,7778,0
62733,NYLI,-81,0
62734,NYLI,-639,0
63497,NYLI,2243,0
63498,NYLI,2202,0
63661,NYLI,57447.999,0
64143,NYLI,14383,0
64350,NYLI,42637,0
65212,NYLI,16921,0
65679,NYLI,43342,0
67087,NYLI,1768,0
88,NYUP,11002,0
579,NYUP,7582,0
625,NYUP,79649,0
808,NYUP,31631,0
2480,NYUP,19229,12860.012
2481,NYUP,12667,0
2483,NYUP,21308,0
2485,NYUP,113,168.689
2486,NYUP,47955.999,0
2487,NYUP,521,439.854
2522,NYUP,26293.001,0
2527,NYUP,624116,388036.305
2528,NYUP,1,211.752
2530,NYUP,88471.999,0
2532,NYUP,0,0
2539,NYUP,4357870,2503077.651
2540,NYUP,32019,0
2543,NYUP,53237,0
2544,NYUP,13055,0
2545,NYUP,95987,0
2546,NYUP,29075.001,0
2547,NYUP,69777,0
2548,NYUP,59480,0
2550,NYUP,26877.999,0
2551,NYUP,171759,0
2552,NYUP,68568,0
2555,NYUP,33496,0
2556,NYUP,9100,0
2557,NYUP,16581,0
2559,NYUP,11300,0
2560,NYUP,9121,0
2561,NYUP,26698,0
2562,NYUP,114621,0
2563,NYUP,21494,0
2564,NYUP,12514,0
2566,NYUP,5966,0
2568,NYUP,7875,0
2569,NYUP,36967,0
2571,NYUP,53946,0
2572,NYUP,26582.001,0
2573,NYUP,4890,0
2574,NYUP,3841.001,0
2575,NYUP,35366.001,0
2576,NYUP,39051,0
2578,NYUP,7458,0
2579,NYUP,30454,0
2580,NYUP,13644,0
2581,NYUP,28863.999,0
2582,NYUP,24163,0
2583,NYUP,7258,0
2586,NYUP,32632,0
2588,NYUP,43530,0
2589,NYUP,15506901,0
2590,NYUP,31601,0
2591,NYUP,13632,0
2594,NYUP,46934,56824.109
2595,NYUP,24200.001,0
2596,NYUP,8369,0
2597,NYUP,16560,0
2598,NYUP,14287,0
2599,NYUP,81068,0
2600,NYUP,118561,0
2601,NYUP,14299,0
2604,NYUP,21635,0
2605,NYUP,168866.999,0
2606,NYUP,86399,0
2607,NYUP,8630,0
2608,NYUP,14623,0
2609,NYUP,204221,0
2610,NYUP,46839,0
2611,NYUP,95446,0
2612,NYUP,252904,0
2613,NYUP,110541,0
2614,NYUP,133572,0
2616,NYUP,29700,0
2617,NYUP,26711,0
2619,NYUP,140156.999,0
2621,NYUP,23235,0
2623,NYUP,15554,0
2624,NYUP,3723,0
2625,NYUP,935829,566310.975
2627,NYUP,75869,0
2628,NYUP,665,1067.584
2630,NYUP,8731,0
2631,NYUP,31310,0
2632,NYUP,563,1007.219
2634,NYUP,18181,0
2638,NYUP,5413,0
2641,NYUP,6548.001,0
2682,NYUP,52436,29155.55
2685,NYUP,64655,0
2686,NYUP,57625,0
2691,NYUP,-145950,0
2692,NYUP,-226158,0
2693,NYUP,15749889.996,0
2694,NYUP,7126782,0
2700,NYUP,22802.001,0
6110,NYUP,7373069,0
6122,NYUP,4644953,0
6486,NYUP,29094,0
6526,NYUP,9838,0
6527,NYUP,69374,0
7583,NYUP,643,0
8006,NYUP,192714,133774.438
10025,NYUP,291627,0
10116,NYUP,8860,0
10124,NYUP,2955,0
10190,NYUP,89912,50310.811
10196,NYUP,31909,0
10197,NYUP,9720,0
10214,NYUP,32720.999,0
10218,NYUP,16104,0
10219,NYUP,13592,0
10220,NYUP,15723,0
10221,NYUP,49346,0
10237,NYUP,8327,0
10238,NYUP,14060,0
10286,NYUP,5464,0
10305,NYUP,10039,5086.049
10464,NYUP,71726,0
10467,NYUP,11317,0
10490,NYUP,9318,0
10503,NYUP,62860,80763.549
10511,NYUP,124887.98,16884.575
10521,NYUP,122009.51,41063.752
10530,NYUP,28002,0
10531,NYUP,55260,0
10538,NYUP,8070.999,0
10539,NYUP,1255,0
10540,NYUP,3836.001,0
10544,NYUP,8080,0
10545,NYUP,8950.999,0
10547,NYUP,27751,0
10617,NYUP,4420,1559.414
10619,NYUP,11734,5982.533
10620,NYUP,2256,1300.4
10621,NYUP,10843,6152.986
10687,NYUP,16932,0
10752,NYUP,18537,0
10753,NYUP,18537,0
10817,NYUP,5192,0
10848,NYUP,840,0
10853,NYUP,4626.999,0
10872,NYUP,2127,0
10902,NYUP,0,0
50034,NYUP,11285,0
50079,NYUP,2304,0
50093,NYUP,2757,0
50123,NYUP,2721,0
50176,NYUP,9803,0
50203,NYUP,15818.18,5177.34
50268,NYUP,13214,0
50269,NYUP,14924,0
50280,NYUP,44645,0
50315,NYUP,4693,0
50354,NYUP,5348,0
50368,NYUP,216689,0
50449,NYUP,40759.4,23362.673
50450,NYUP,36271,18723.199
50451,NYUP,30836,18477.698
50458,NYUP,514142,233863.225
50472,NYUP,195231,1639.265
50512,NYUP,137189,0
50513,NYUP,5834,0
50514,NYUP,19526,0
50568,NYUP,72107,0.001
50652,NYUP,12348,0
50662,NYUP,224871,219581.246
50744,NYUP,2131,1083.907
50759,NYUP,22849,0
50907,NYUP,7280.82,2288.236
50978,NYUP,172594,97962.777
51033,NYUP,16455,0
51034,NYUP,49585,0
52058,NYUP,4032,0
54034,NYUP,24730,13079
54041,NYUP,95998.96,52644.894
54076,NYUP,36222,18566.525
54099,NYUP,177245.04,0
54131,NYUP,49285,28721.753
54391,NYUP,5022,0
54395,NYUP,11550,0
54547,NYUP,4042541.93,1595750.712
54548,NYUP,881,0
54573,NYUP,11785,0
54574,NYUP,234445,140866.752
54580,NYUP,393172,0
54592,NYUP,21868,11273.405
54593,NYUP,6121,3454.159
54691,NYUP,5164,0
54772,NYUP,100863,0
54782,NYUP,93970.004,0.002
54863,NYUP,0,0
54865,NYUP,10882,0
54878,NYUP,5815,0
54953,NYUP,242270,0
55155,NYUP,9742,0
55368,NYUP,0,0
55405,NYUP,1836824,777277.41
55757,NYUP,28635.999,0.002
55769,NYUP,13511,0
55790,NYUP,70421,0
56250,NYUP,78385.003,0.004
56259,NYUP,3032072,1342735.494
56290,NYUP,550823,0
56323,NYUP,33670,0
56324,NYUP,34637,0.001
56526,NYUP,41354,0.001
56575,NYUP,59530,0
56594,NYUP,75721,0
56618,NYUP,123054,0
56619,NYUP,111253,0
56620,NYUP,160779,0
56633,NYUP,79452,0
56634,NYUP,185388,0
56703,NYUP,28279,0
56704,NYUP,9269,0
56705,NYUP,2538,0
56857,NYUP,384115,0
56901,NYUP,120188,0
56902,NYUP,175969,0
56904,NYUP,140583,0
56936,NYUP,50727,0
56940,NYUP,4392317,1750094.842
56953,NYUP,184014,0
56958,NYUP,22513,0.002
56986,NYUP,47327,0
56987,NYUP,34091.001,0.001
57003,NYUP,14550,0
57078,NYUP,40211,0
57186,NYUP,2167.002,0
57287,NYUP,154684,0
57404,NYUP,26284,0.001
57648,NYUP,898.93,0
57710,NYUP,-7071,0
57867,NYUP,107626,0
58088,NYUP,221746,0
58157,NYUP,32546,10940.063
58201,NYUP,0,0
58399,NYUP,4110,0
58550,NYUP,3367,0
58678,NYUP,8753,0
58679,NYUP,7534,0
58768,NYUP,38128,0
58777,NYUP,234729,0
58873,NYUP,22148,0
58979,NYUP,221831,0
59453,NYUP,31290,10556.891
59470,NYUP,1592,0
59613,NYUP,1465,0
59623,NYUP,1742,0
59629,NYUP,183425,0
59705,NYUP,4416,0
59789,NYUP,1775,0
59816,NYUP,26122,0
60004,NYUP,2655,0
60097,NYUP,1029,0
60098,NYUP,2228,0
60150,NYUP,2966,0
60232,NYUP,2013,0
60365,NYUP,1935,0
60425,NYUP,2300,0
60431,NYUP,1418,0
60453,NYUP,1582,0
60454,NYUP,2785,0
60455,NYUP,2328,0
60456,NYUP,2324,0
60477,NYUP,2144,0
60478,NYUP,2144,0
60507,NYUP,5665,0
60596,NYUP,265649,0
60677,NYUP,2439,0
60817,NYUP,2327,0
60818,NYUP,2063,0
60819,NYUP,2730,0
60904,NYUP,3026,0
60967,NYUP,2705,0
61003,NYUP,3066,0
61012,NYUP,52852,0.001
61015,NYUP,3148,0
61030,NYUP,2976,0
61041,NYUP,170128,0
61042,NYUP,1708,0
61043,NYUP,2410,0
61207,NYUP,44412,0
61210,NYUP,2952,0
61238,NYUP,48111.001,31732.453
61378,NYUP,0,0
61389,NYUP,1827,0
61469,NYUP,2641,0
61470,NYUP,2274,0
61471,NYUP,2919,0
61509,NYUP,4766,0
61510,NYUP,9153,0
61551,NYUP,46,30.104
61575,NYUP,2004,0
61576,NYUP,3347,0
61577,NYUP,1777,0
61578,NYUP,3500,0
61579,NYUP,2616,0
61604,NYUP,2558,0
61641,NYUP,10247.001,0
61642,NYUP,3786.999,0
61673,NYUP,224137,0
61717,NYUP,1549,0
61719,NYUP,2944,0
61720,NYUP,2121,0
61724,NYUP,2693,0
61725,NYUP,2623,0
61734,NYUP,2997,0
61739,NYUP,0,0
61764,NYUP,2732,0
61765,NYUP,2996,0
61804,NYUP,2849,0
61847,NYUP,2651,0
61863,NYUP,3177,0
61888,NYUP,3280,0
61898,NYUP,8408,0
61903,NYUP,2261,0
61904,NYUP,2944,0
61905,NYUP,3087,0
61917,NYUP,2149,0
61922,NYUP,3190,0
61958,NYUP,2130,0
62029,NYUP,848,0
62034,NYUP,2670,0
62145,NYUP,3188,0
62146,NYUP,3234,0
62147,NYUP,-2410,0
62154,NYUP,2821,0
62155,NYUP,2014,0
62156,NYUP,3003,0
62157,NYUP,3149,0
62158,NYUP,3391,0
62159,NYUP,2578,0
62160,NYUP,2712,0
62303,NYUP,2951,0
62322,NYUP,25382,0
62357,NYUP,7336,0
62389,NYUP,22504,0
62412,NYUP,5733,0
62413,NYUP,16366,0
62471,NYUP,3617,0
62472,NYUP,1806,0
62473,NYUP,2800,0
62474,NYUP,6374,0
62476,NYUP,3153,0
62477,NYUP,2060,0
62479,NYUP,2493,0
62480,NYUP,3143,0
62486,NYUP,3455,0
62496,NYUP,6054,0
62498,NYUP,3244,0
62500,NYUP,3835,0
62502,NYUP,9120,0
62504,NYUP,2404,0
62507,NYUP,5945,0
62508,NYUP,4515,0
62517,NYUP,3034,0
62518,NYUP,2990,0
62519,NYUP,2993,0
62521,NYUP,2404,0
62524,NYUP,5861,0
62525,NYUP,2381,0
62526,NYUP,2680,0
62527,NYUP,2354,0
62528,NYUP,2446,0
62530,NYUP,2993,0
62531,NYUP,2980,0
62532,NYUP,2749,0
62533,NYUP,2620,0
62549,NYUP,2240,0
62556,NYUP,3099,0
62580,NYUP,6307,0
62582,NYUP,8659.999,0
62721,NYUP,2867,0
62722,NYUP,3002,0
62723,NYUP,2737,0
62724,NYUP,2160,0
62725,NYUP,2189,0
62736,NYUP,977,309.451
62759,NYUP,2816,0
62761,NYUP,2307,0
62777,NYUP,1749,0
62784,NYUP,2023,0
62785,NYUP,1404,0
62788,NYUP,7739,0
62810,NYUP,2027,0
62831,NYUP,3035,0
62832,NYUP,2763,0
62834,NYUP,3130,0
62843,NYUP,2580,0
62860,NYUP,6087,0
62920,NYUP,17064,10819.702
62981,NYUP,-10,0
62998,NYUP,5449,0
62999,NYUP,7564,0
63000,NYUP,6360,0
63012,NYUP,6070,0
63013,NYUP,4903,0
63051,NYUP,3013,0
63052,NYUP,3173,0
63055,NYUP,2659,0
63056,NYUP,2628,0
63057,NYUP,3419,0
63058,NYUP,3230,0
63059,NYUP,3293,0
63060,NYUP,3070,0
63079,NYUP,2501,0
63086,NYUP,3398,0
63106,NYUP,3699,0
63107,NYUP,2153,0
63108,NYUP,3379,0
63112,NYUP,2010,0
63129,NYUP,7822,0
63130,NYUP,5588,0
63161,NYUP,2920,0
63200,NYUP,1608,0
63224,NYUP,4684,0
63230,NYUP,6697,0
63279,NYUP,1241,0
63292,NYUP,2131,0
63297,NYUP,2820,0
63337,NYUP,7606,0
63339,NYUP,6022,0
63340,NYUP,7186,0
63341,NYUP,8315,0
63369,NYUP,6362,0
63371,NYUP,3148,0
63372,NYUP,6719,0
63373,NYUP,7678,0
63405,NYUP,0,0
63407,NYUP,2422,0
63408,NYUP,2525,0
63409,NYUP,1741,0
63410,NYUP,1868,0
63411,NYUP,7339,0
63415,NYUP,2897,0
63450,NYUP,6543,0
63511,NYUP,1862,0
63585,NYUP,-104,0
63675,NYUP,2987,0
63729,NYUP,4906,0
63747,NYUP,3534,0
63748,NYUP,3335,0
63749,NYUP,3473,0
63750,NYUP,3630,0
63751,NYUP,3891,0
63752,NYUP,3475,0
63772,NYUP,1572,0
63780,NYUP,4889,0
63781,NYUP,2901,0
63800,NYUP,3512,0
63854,NYUP,3122,0
63855,NYUP,2941,0
63856,NYUP,3165,0
63857,NYUP,3471,0
63858,NYUP,3256,0
64017,NYUP,6195,0
64030,NYUP,2578,0
64041,NYUP,3312,0
64044,NYUP,6347,0
64046,NYUP,6260,0
64084,NYUP,7216,0
64087,NYUP,7411,0
64090,NYUP,7514,0
64091,NYUP,5560,0
64092,NYUP,7776,0
64102,NYUP,10561,0
64125,NYUP,7921,0
64126,NYUP,3187,0
64127,NYUP,5786,0
64310,NYUP,7459,0
64371,NYUP,4726,0
64372,NYUP,3904,0
64373,NYUP,4435,0
64374,NYUP,6862,0
64421,NYUP,2608,0
64445,NYUP,2902,0
64451,NYUP,3406,0
64453,NYUP,4543,0
64525,NYUP,8245,0
64542,NYUP,8101,0
64554,NYUP,5733,0
64555,NYUP,6559,0
64556,NYUP,7848,0
64557,NYUP,7636,0
64560,NYUP,6704,0
64561,NYUP,6704,0
64562,NYUP,3144,0
64577,NYUP,1834,0
64578,NYUP,3356,0
64593,NYUP,6771,0
64594,NYUP,7048,0
64595,NYUP,7135,0
64679,NYUP,9541,0
64680,NYUP,8151,0
64681,NYUP,3145,0
64686,NYUP,-3423,0
64746,NYUP,1171,0
64788,NYUP,3921,0
64931,NYUP,1969,0
64964,NYUP,5951,0
64965,NYUP,6745,0
65071,NYUP,2626,0
65090,NYUP,6707,0
65121,NYUP,23989,0
65122,NYUP,33206,0
65123,NYUP,28649,0
65124,NYUP,8627,0
65125,NYUP,31313,0
65155,NYUP,1,0
65156,NYUP,123,0
65159,NYUP,2375,0
65163,NYUP,7465,0
65165,NYUP,2133,0
65217,NYUP,6705,0
65222,NYUP,4983,0
65232,NYUP,2334,0
65233,NYUP,2589,0
65297,NYUP,4713,0
65298,NYUP,8464,0
65299,NYUP,8025,0
65300,NYUP,5890,0
65309,NYUP,6434,0
65337,NYUP,5968,0
65378,NYUP,9220,0
65379,NYUP,7796,0
65385,NYUP,6020,0
65434,NYUP,9503,0
65435,NYUP,6402,0
65436,NYUP,8325,0
65459,NYUP,4213,0
65487,NYUP,7181,0
65495,NYUP,49687,0
65496,NYUP,51066,0
65522,NYUP,137712.5,0
65587,NYUP,7918,0
65613,NYUP,1890,0
65620,NYUP,3233,0
65621,NYUP,2280,0
65624,NYUP,8484,0
65625,NYUP,8349,0
65626,NYUP,7377,0
65627,NYUP,7555,0
65628,NYUP,6282,0
65643,NYUP,8315,0
65752,NYUP,3457,0
65753,NYUP,7918,0
65754,NYUP,8143,0
65755,NYUP,3545,0
65757,NYUP,3368,0
65839,NYUP,14690,0
65841,NYUP,745,0
66052,NYUP,232445,0
66061,NYUP,7887,0
66062,NYUP,7887,0
66063,NYUP,7887,0
66064,NYUP,7887,0
66065,NYUP,14972,0
66094,NYUP,1657,0
66176,NYUP,3454,0
66177,NYUP,3313,0
66187,NYUP,3140,0
66206,NYUP,8805,0
66207,NYUP,9022,0
66209,NYUP,8999,0
66210,NYUP,3325,0
66211,NYUP,2917,0
66212,NYUP,8158,0
66213,NYUP,3016,0
66214,NYUP,8658,0
66215,NYUP,8204,0
66217,NYUP,3325,0
66218,NYUP,2117,0
66219,NYUP,8057,0
66220,NYUP,7472,0
66221,NYUP,7560,0
66222,NYUP,5054,0
66223,NYUP,3665,0
66224,NYUP,3520,0
66225,NYUP,8670,0
66226,NYUP,6946,0
66227,NYUP,3100,0
66228,NYUP,2076,0
66229,NYUP,3546,0
66230,NYUP,8107,0
66231,NYUP,7152,0
66232,NYUP,1802,0
66233,NYUP,8491,0
66234,NYUP,6026,0
66235,NYUP,7261,0
66236,NYUP,7703,0
66256,NYUP,8697,0
66258,NYUP,824,0
66272,NYUP,1913,0
66274,NYUP,1078,0
66275,NYUP,1159,0
66322,NYUP,759,0
66360,NYUP,245,0
66361,NYUP,244,0
66380,NYUP,5390,0
66387,NYUP,457,0
66388,NYUP,2318,0
66424,NYUP,3158,0
66425,NYUP,8071,0
66442,NYUP,7791,0
66473,NYUP,2632,0
66481,NYUP,2090,0
66482,NYUP,5323,0
66483,NYUP,9351,0
66486,NYUP,3394,0
66488,NYUP,1240,0
66489,NYUP,4259,0
66490,NYUP,709,0
66501,NYUP,7431,0
66503,NYUP,6708,0
66504,NYUP,5612,0
66522,NYUP,6048,0
66583,NYUP,8254,0
66586,NYUP,8436,0
66645,NYUP,2116,0
66729,NYUP,1732,0
66731,NYUP,5775,0
66732,NYUP,2319,0
66734,NYUP,6595,0
66749,NYUP,2453,0
66752,NYUP,3165,0
66762,NYUP,4207,0
66763,NYUP,1360,0
66764,NYUP,6405,0
66765,NYUP,3207,0
66766,NYUP,3441,0
66767,NYUP,2791,0
66769,NYUP,8376,0
66771,NYUP,4151,0
66777,NYUP,4033,0
66812,NYUP,4096,0
66816,NYUP,17,0
66822,NYUP,8213,0
66823,NYUP,5543,0
66835,NYUP,5579,0
66836,NYUP,151,0
66846,NYUP,2770,0
66940,NYUP,8137,0
67181,NYUP,5780,0
67202,NYUP,5674,0
67212,NYUP,6887,0
67213,NYUP,1538,0
67227,NYUP,924,0
67228,NYUP,0,0
67268,NYUP,0,0
67295,NYUP,8,0
67335,NYUP,8086,0
67345,NYUP,6380,0
67479,NYUP,0,0
67481,NYUP,0,0
67482,NYUP,0,0
67550,NYUP,0,0
67574,NYUP,0,0
67604,NYUP,0,0
67605,NYUP,0,0
67606,NYUP,0,0
67611,NYUP,0,0
67612,NYUP,0,0
67618,NYUP,0,0
67619,NYUP,0,0
67620,NYUP,0,0
67621,NYUP,0,0
61014,PRMS,105798,0
61034,PRMS,3305522,1557002.053
61036,PRMS,34614,0
61062,PRMS,17962,0
61063,PRMS,4139,0
61064,PRMS,0,0
61065,PRMS,4829,0
61082,PRMS,2651850,2976446.844
61083,PRMS,88234.9,0
61102,PRMS,5355,0
61110,PRMS,20941,38.218
61112,PRMS,2604,0
61113,PRMS,1762,0
61114,PRMS,1371,0
61133,PRMS,66948,0
61137,PRMS,3805,0
61146,PRMS,2098535.012,1793881.333
61147,PRMS,2886213,2149769.692
61148,PRMS,3412451.014,2528012.319
61149,PRMS,1790724.999,1618503.656
61150,PRMS,332814,351186.858
61151,PRMS,334930,293298.252
61171,PRMS,28143,34982.496
61225,PRMS,0,0
61226,PRMS,132,102.148
61227,PRMS,50658,65239.326
61228,PRMS,20246.001,0
61229,PRMS,4799.999,0
61230,PRMS,0,0
61231,PRMS,5332.999,0
61232,PRMS,0,0
61233,PRMS,426,401.084
61234,PRMS,15087,19135.652
61235,PRMS,7375.999,0
61236,PRMS,0,0
61254,PRMS,5507,0
61273,PRMS,528,0
61639,PRMS,0,0
62410,PRMS,3470.119,1742.31
62851,PRMS,11,10.452
65392,PRMS,11820,7050.981
66057,PRMS,114557.099,70419.732
66101,PRMS,2,7.35
66127,PRMS,19464,10114.82
66319,PRMS,42189.981,25436.904
591,RFCE,219,893.2
592,RFCE,-577,0
593,RFCE,222294,179229.62
594,RFCE,-9283,31534.174
597,RFCE,-4977,0
602,RFCE,1035289,1351803.856
1554,RFCE,68129,119310.202
1556,RFCE,246864.002,168177.949
1557,RFCE,1807,2413.872
1563,RFCE,2153,1784.252
1564,RFCE,2904,12159.089
1567,RFCE,19707,0
1571,RFCE,690674.002,515207.683
1572,RFCE,287763.998,218294.28
1573,RFCE,-1057,517.1
1574,RFCE,1829380.999,0
1580,RFCE,-963,372.789
2379,RFCE,4523,4538
2390,RFCE,-1752,1208.3
2393,RFCE,26794,23464.082
2398,RFCE,2610082,1219081.982
2399,RFCE,27561,15788.47
2404,RFCE,132305,93842.931
2406,RFCE,4689366,2047492.067
2410,RFCE,18397051,0
2411,RFCE,3201982,1321921.114
2434,RFCE,68737,41615.554
3109,RFCE,-57,146.585
3110,RFCE,39480,36011.355
3111,RFCE,2982,4173.2
3112,RFCE,-104,177.78
3113,RFCE,-792,745.337
3114,RFCE,-150,168.144
3115,RFCE,-1215,211.426
3116,RFCE,188,585.2
3117,RFCE,110378,0
3118,RFCE,2859335,3069606.847
3120,RFCE,136,291.288
3124,RFCE,55217.001,0
3130,RFCE,2031753,2487286.824
3131,RFCE,1550822.001,1053069.86
3132,RFCE,19819,16584.803
3136,RFCE,2763505,3039819.772
3140,RFCE,2684893,1834804.81
3145,RFCE,949793.001,0
3148,RFCE,542795,423145.966
3149,RFCE,562285,528826.844
3152,RFCE,79,117.594
3153,RFCE,90206,0
3157,RFCE,50.001,117.024
3160,RFCE,84,126.984
3161,RFCE,26701,28331.933
3162,RFCE,60,109.509
3163,RFCE,267,369.768
3164,RFCE,-465686,0
3166,RFCE,22197093,0
3168,RFCE,830,879.8
3169,RFCE,44,65.33
3170,RFCE,73,132.62
3175,RFCE,989241.001,0
3176,RFCE,603023,288860.363
3782,RFCE,1548,1259.076
3785,RFCE,2338,4427.5
4257,RFCE,-815,447.758
5083,RFCE,65598.004,40609.371
6011,RFCE,14983751,0
6103,RFCE,19000960,0
6105,RFCE,19094075,0
6118,RFCE,9938423,0
6390,RFCE,88,78.152
6391,RFCE,79,71.863
6522,RFCE,-165216,0
6565,RFCE,-75,151.877
7128,RFCE,65502,0
7138,RFCE,1976,3180.5
7153,RFCE,1957084,1006360.152
7288,RFCE,32881.997,26476.203
7318,RFCE,630,623.821
7835,RFCE,213740,131559.965
7962,RFCE,17542,12161.786
8008,RFCE,2082,2122.8
8012,RFCE,664,852
8225,RFCE,-346117,0
10030,RFCE,89817,37325.427
10061,RFCE,48540,19056.811
10113,RFCE,624055,873903.693
10118,RFCE,108400,36064.316
10122,RFCE,28265.16,8726.837
10123,RFCE,49978,14771.442
10129,RFCE,22528,7872.003
10143,RFCE,702327,986547.682
10152,RFCE,78,0
10224,RFCE,42309,13628.582
10302,RFCE,0,0
10308,RFCE,938193,483822.585
10343,RFCE,103718,157955.144
10435,RFCE,172759,198930.054
10603,RFCE,285119,434639.725
10629,RFCE,291267,135007.213
10643,RFCE,438066,523422.645
10678,RFCE,658054,566874.653
10693,RFCE,2876.8,92.94
10746,RFCE,572070,629677.738
10751,RFCE,75951,44109.363
10805,RFCE,152825.44,0
10870,RFCE,12092.002,8992.312
50094,RFCE,91.98,37.474
50215,RFCE,255291,229572.135
50279,RFCE,112042,44785.612
50373,RFCE,414,201.227
50397,RFCE,410556.092,65764.876
50410,RFCE,169319,50164.435
50411,RFCE,23369.001,7633.411
50463,RFCE,847741,0
50561,RFCE,238499,121507.083
50611,RFCE,156307,386253.76
50628,RFCE,336201.91,109688.184
50657,RFCE,283452,281058.878
50776,RFCE,476490,0
50799,RFCE,8398,5103.996
50859,RFCE,186805,225037.868
50885,RFCE,80214,99961.64
50888,RFCE,508908,663200.991
50960,RFCE,298350,299584.116
50974,RFCE,287646,493356.133
52036,RFCE,38594,0
52068,RFCE,11616,0
52149,RFCE,284092.198,0
52173,RFCE,44547,0
52193,RFCE,1248944,54635.652
54250,RFCE,8383,2710.943
54333,RFCE,42687.6,13239.259
54569,RFCE,3689,437.85
54625,RFCE,183447,193897.517
54634,RFCE,647094,1145830.527
54640,RFCE,245483,119999.037
54746,RFCE,315837,289379.586
54785,RFCE,1173211,373672.554
54795,RFCE,49606.22,0
